+8.000000e+000	   +4.783391e-004
+1.600000e+001	   +1.384263e-004
+2.400000e+001	   +1.176782e-005
+3.200000e+001	   +1.837036e-006
+4.000000e+001	   +1.299249e-006
+4.800000e+001	   +9.413343e-007
+5.600000e+001	   +7.966692e-007
+6.400000e+001	   +6.837736e-007
+7.200000e+001	   +6.324016e-007
+8.000000e+001	   +7.095190e-007
+8.800000e+001	   +7.032223e-007
+9.600000e+001	   +5.692361e-007
+1.040000e+002	   +4.611070e-007
+1.120000e+002	   +5.522449e-007
+1.200000e+002	   +5.594309e-007
+1.280000e+002	   +4.547378e-007
+1.360000e+002	   +5.029289e-007
+1.440000e+002	   +6.050845e-007
+1.520000e+002	   +6.247000e-007
+1.600000e+002	   +5.501866e-007
+1.680000e+002	   +5.712484e-007
+1.760000e+002	   +6.549575e-007
+1.840000e+002	   +6.133614e-007
+1.920000e+002	   +4.847803e-007
+2.000000e+002	   +4.134469e-007
+2.080000e+002	   +4.219494e-007
+2.160000e+002	   +4.599384e-007
+2.240000e+002	   +4.835566e-007
+2.320000e+002	   +5.220681e-007
+2.400000e+002	   +4.751109e-007
+2.480000e+002	   +4.334600e-007
+2.560000e+002	   +4.820008e-007
+2.640000e+002	   +5.421089e-007
+2.720000e+002	   +5.575766e-007
+2.800000e+002	   +5.439625e-007
+2.880000e+002	   +6.127474e-007
+2.960000e+002	   +7.531924e-007
+3.040000e+002	   +6.930537e-007
+3.120000e+002	   +5.597431e-007
+3.200000e+002	   +5.748763e-007
+3.280000e+002	   +5.988775e-007
+3.360000e+002	   +5.847531e-007
+3.440000e+002	   +5.043229e-007
+3.520000e+002	   +4.863872e-007
+3.600000e+002	   +4.836214e-007
+3.680000e+002	   +5.334260e-007
+3.760000e+002	   +5.524620e-007
+3.840000e+002	   +4.767643e-007
+3.920000e+002	   +4.865757e-007
+4.000000e+002	   +5.606589e-007
+4.080000e+002	   +5.905633e-007
+4.160000e+002	   +5.843892e-007
+4.240000e+002	   +5.807994e-007
+4.320000e+002	   +5.697857e-007
+4.400000e+002	   +5.501552e-007
+4.480000e+002	   +4.872381e-007
+4.560000e+002	   +4.471891e-007
+4.640000e+002	   +4.741291e-007
+4.720000e+002	   +5.167627e-007
+4.800000e+002	   +5.179675e-007
+4.880000e+002	   +5.701518e-007
+4.960000e+002	   +6.438794e-007
+5.040000e+002	   +6.034040e-007
+5.120000e+002	   +5.328237e-007
+5.200000e+002	   +5.709380e-007
+5.280000e+002	   +6.392634e-007
+5.360000e+002	   +6.401462e-007
+5.440000e+002	   +5.781342e-007
+5.520000e+002	   +4.684676e-007
+5.600000e+002	   +4.475000e-007
+5.680000e+002	   +5.394430e-007
+5.760000e+002	   +5.997330e-007
+5.840000e+002	   +5.774427e-007
+5.920000e+002	   +5.770169e-007
+6.000000e+002	   +5.642598e-007
+6.080000e+002	   +5.555258e-007
+6.160000e+002	   +5.200720e-007
+6.240000e+002	   +4.886541e-007
+6.320000e+002	   +5.105114e-007
+6.400000e+002	   +5.032206e-007
+6.480000e+002	   +5.232503e-007
+6.560000e+002	   +6.007749e-007
+6.640000e+002	   +6.403578e-007
+6.720000e+002	   +6.199926e-007
+6.800000e+002	   +5.548571e-007
+6.880000e+002	   +5.637075e-007
+6.960000e+002	   +5.310866e-007
+7.040000e+002	   +5.560683e-007
+7.120000e+002	   +6.123681e-007
+7.200000e+002	   +5.993242e-007
+7.280000e+002	   +4.720638e-007
+7.360000e+002	   +4.916447e-007
+7.440000e+002	   +5.936689e-007
+7.520000e+002	   +7.048487e-007
+7.600000e+002	   +7.651316e-007
+7.680000e+002	   +7.511880e-007
+7.760000e+002	   +6.563368e-007
+7.840000e+002	   +5.649957e-007
+7.920000e+002	   +5.873998e-007
+8.000000e+002	   +6.453955e-007
+8.080000e+002	   +7.770732e-007
+8.160000e+002	   +7.828339e-007
+8.240000e+002	   +6.680274e-007
+8.320000e+002	   +7.375754e-007
+8.400000e+002	   +8.586825e-007
+8.480000e+002	   +8.819202e-007
+8.560000e+002	   +8.720230e-007
+8.640000e+002	   +8.385366e-007
+8.720000e+002	   +8.023090e-007
+8.800000e+002	   +8.713425e-007
+8.880000e+002	   +8.170706e-007
+8.960000e+002	   +8.547423e-007
+9.040000e+002	   +8.922972e-007
+9.120000e+002	   +8.863536e-007
+9.200000e+002	   +9.351288e-007
+9.280000e+002	   +9.206077e-007
+9.360000e+002	   +8.923060e-007
+9.440000e+002	   +9.945089e-007
+9.520000e+002	   +1.022760e-006
+9.600000e+002	   +8.554990e-007
+9.680000e+002	   +7.948414e-007
+9.760000e+002	   +8.638011e-007
+9.840000e+002	   +7.642894e-007
+9.920000e+002	   +6.970334e-007
+1.000000e+003	   +7.971591e-007
+1.008000e+003	   +8.600734e-007
+1.016000e+003	   +8.661222e-007
+1.024000e+003	   +8.244755e-007
+1.032000e+003	   +8.009290e-007
+1.040000e+003	   +7.547603e-007
+1.048000e+003	   +6.432406e-007
+1.056000e+003	   +6.257564e-007
+1.064000e+003	   +7.688394e-007
+1.072000e+003	   +8.493257e-007
+1.080000e+003	   +8.264395e-007
+1.088000e+003	   +7.572829e-007
+1.096000e+003	   +6.513997e-007
+1.104000e+003	   +6.300695e-007
+1.112000e+003	   +7.392902e-007
+1.120000e+003	   +7.642979e-007
+1.128000e+003	   +6.312383e-007
+1.136000e+003	   +6.119319e-007
+1.144000e+003	   +6.786375e-007
+1.152000e+003	   +7.334286e-007
+1.160000e+003	   +7.132440e-007
+1.168000e+003	   +7.961279e-007
+1.176000e+003	   +8.661640e-007
+1.184000e+003	   +7.963972e-007
+1.192000e+003	   +7.063493e-007
+1.200000e+003	   +7.068319e-007
+1.208000e+003	   +7.279596e-007
+1.216000e+003	   +7.045338e-007
+1.224000e+003	   +6.729900e-007
+1.232000e+003	   +6.708933e-007
+1.240000e+003	   +6.202629e-007
+1.248000e+003	   +6.119729e-007
+1.256000e+003	   +6.229349e-007
+1.264000e+003	   +6.395463e-007
+1.272000e+003	   +6.575031e-007
+1.280000e+003	   +6.187271e-007
+1.288000e+003	   +6.527034e-007
+1.296000e+003	   +7.202510e-007
+1.304000e+003	   +7.224250e-007
+1.312000e+003	   +6.294167e-007
+1.320000e+003	   +5.340823e-007
+1.328000e+003	   +5.882924e-007
+1.336000e+003	   +5.738497e-007
+1.344000e+003	   +4.500984e-007
+1.352000e+003	   +5.259990e-007
+1.360000e+003	   +6.422272e-007
+1.368000e+003	   +6.164122e-007
+1.376000e+003	   +6.219883e-007
+1.384000e+003	   +6.715588e-007
+1.392000e+003	   +6.430429e-007
+1.400000e+003	   +5.663652e-007
+1.408000e+003	   +5.592086e-007
+1.416000e+003	   +6.027319e-007
+1.424000e+003	   +6.148217e-007
+1.432000e+003	   +5.639174e-007
+1.440000e+003	   +6.107734e-007
+1.448000e+003	   +6.074722e-007
+1.456000e+003	   +5.417174e-007
+1.464000e+003	   +5.835633e-007
+1.472000e+003	   +5.275971e-007
+1.480000e+003	   +5.374512e-007
+1.488000e+003	   +5.639223e-007
+1.496000e+003	   +5.230441e-007
