time[s],SAS[V],FWM[V]
-1.457031249466,-0.000955151,-0.0269126
-1.456380207799,-0.000980276,-0.0267869
-1.455729166132,-0.0010054,-0.0269126
-1.455078124465,-0.000980276,-0.0267869
-1.454427082798,-0.000930025,-0.0267869
-1.453776041131,-0.00103053,-0.0267869
-1.4531249994639999,-0.000980276,-0.0266613
-1.4524739577969998,-0.000992839,-0.0266613
-1.45182291613,-0.000980276,-0.0265357
-1.451171874463,-0.000992839,-0.0265357
-1.450520832796,-0.000955151,-0.0265357
-1.449869791129,-0.000980276,-0.0265357
-1.449218749462,-0.0010054,-0.0265357
-1.4485677077949999,-0.000955151,-0.02641
-1.4479166661279999,-0.00103053,-0.0265357
-1.447265624461,-0.000980276,-0.02641
-1.446614582794,-0.000967714,-0.02641
-1.445963541127,-0.000967714,-0.02641
-1.44531249946,-0.0010054,-0.02641
-1.444661457793,-0.000980276,-0.0262844
-1.444010416126,-0.000955151,-0.0262844
-1.4433593744589999,-0.000980276,-0.0262844
-1.4427083327919998,-0.000992839,-0.0262844
-1.442057291125,-0.0010054,-0.0261588
-1.441406249458,-0.000980276,-0.0261588
-1.440755207791,-0.000942588,-0.0261588
-1.440104166124,-0.000967714,-0.0261588
-1.439453124457,-0.00103053,-0.0261588
-1.4388020827899999,-0.000967714,-0.0260332
-1.4381510411229999,-0.000992839,-0.0260332
-1.437499999456,-0.000992839,-0.0260332
-1.436848957789,-0.0010054,-0.0260332
-1.436197916122,-0.00101796,-0.0259075
-1.435546874455,-0.000980276,-0.0259075
-1.434895832788,-0.000967714,-0.0259075
-1.434244791121,-0.000980276,-0.0259075
-1.4335937494539999,-0.000992839,-0.0257819
-1.4329427077869998,-0.00103053,-0.0259075
-1.43229166612,-0.000967714,-0.0257819
-1.431640624453,-0.000980276,-0.0257819
-1.430989582786,-0.000955151,-0.0257819
-1.430338541119,-0.000967714,-0.0256563
-1.429687499452,-0.000955151,-0.0256563
-1.4290364577849999,-0.000992839,-0.0256563
-1.4283854161179999,-0.0010054,-0.0256563
-1.427734374451,-0.000967714,-0.0256563
-1.427083332784,-0.000967714,-0.0256563
-1.426432291117,-0.0010054,-0.0255307
-1.42578124945,-0.0010054,-0.0255307
-1.425130207783,-0.000992839,-0.0255307
-1.424479166116,-0.0010054,-0.0255307
-1.4238281244489999,-0.000917462,-0.025405
-1.4231770827819998,-0.000967714,-0.025405
-1.422526041115,-0.0010054,-0.025405
-1.421874999448,-0.000955151,-0.025405
-1.421223957781,-0.000955151,-0.025405
-1.420572916114,-0.000980276,-0.0252794
-1.419921874447,-0.000980276,-0.0252794
-1.4192708327799999,-0.000980276,-0.0252794
-1.4186197911129999,-0.000955151,-0.0130935
-1.417968749446,-0.000992839,-0.00404824
-1.417317707779,-0.000980276,-0.00417387
-1.416666666112,-0.000967714,-0.00417387
-1.416015624445,-0.0010054,-0.00417387
-1.415364582778,-0.000967714,-0.00417387
-1.414713541111,-0.000967714,-0.00417387
-1.4140624994439999,-0.0010054,-0.00417387
-1.4134114577769998,-0.000967714,-0.00404824
-1.41276041611,-0.000967714,-0.00417387
-1.412109374443,-0.000980276,-0.00404824
-1.411458332776,-0.000980276,-0.00404824
-1.410807291109,-0.00103053,-0.00392261
-1.410156249442,-0.0010054,-0.00392261
-1.4095052077749999,-0.000992839,-0.00392261
-1.4088541661079999,-0.000980276,-0.00392261
-1.408203124441,-0.00101796,-0.00392261
-1.407552082774,-0.0010054,-0.00392261
-1.406901041107,-0.000980276,-0.00379698
-1.40624999944,-0.000980276,-0.00379698
-1.405598957773,-0.000992839,-0.00379698
-1.404947916106,-0.000980276,-0.00379698
-1.4042968744389999,-0.00101796,-0.00367136
-1.4036458327719998,-0.000980276,-0.00367136
-1.402994791105,-0.000980276,-0.00367136
-1.402343749438,-0.000980276,-0.00354573
-1.401692707771,-0.0010054,-0.00354573
-1.401041666104,-0.0010054,-0.00354573
-1.400390624437,-0.000980276,-0.00354573
-1.3997395827699999,-0.000967714,-0.00354573
-1.3990885411029998,-0.000980276,-0.0034201
-1.398437499436,-0.000955151,-0.00354573
-1.397786457769,-0.00103053,-0.0034201
-1.397135416102,-0.0010054,-0.0034201
-1.396484374435,-0.000980276,-0.0034201
-1.395833332768,-0.000992839,-0.00329447
-1.395182291101,-0.000980276,-0.00329447
-1.3945312494339999,-0.000992839,-0.00329447
-1.3938802077669998,-0.000980276,-0.00329447
-1.3932291661,-0.00103053,-0.00329447
-1.392578124433,-0.00103053,-0.00316884
-1.391927082766,-0.000967714,-0.00316884
-1.391276041099,-0.00103053,-0.00304322
-1.390624999432,-0.0010054,-0.00304322
-1.3899739577649999,-0.0010054,-0.00304322
-1.3893229160979998,-0.0010054,-0.00304322
-1.388671874431,-0.0010054,-0.00291759
-1.388020832764,-0.000992839,-0.00291759
-1.387369791097,-0.000980276,-0.00291759
-1.38671874943,-0.0010054,-0.00279196
-1.386067707763,-0.000992839,-0.00279196
-1.385416666096,-0.000992839,-0.00279196
-1.3847656244289999,-0.0010054,-0.00279196
-1.3841145827619998,-0.000980276,-0.00266633
-1.383463541095,-0.0010054,-0.00266633
-1.382812499428,-0.00104309,-0.00266633
-1.382161457761,-0.000967714,-0.00266633
-1.381510416094,-0.000955151,-0.0025407
-1.380859374427,-0.000980276,-0.0025407
-1.3802083327599999,-0.000992839,-0.0025407
-1.3795572910929998,-0.000992839,-0.0025407
-1.378906249426,-0.00101796,-0.00241508
-1.378255207759,-0.000980276,-0.00241508
-1.377604166092,-0.000980276,-0.00241508
-1.376953124425,-0.000942588,-0.00241508
-1.376302082758,-0.000992839,-0.00228945
-1.375651041091,-0.000967714,-0.00228945
-1.3749999994239999,-0.0010054,-0.00228945
-1.3743489577569998,-0.000980276,-0.00216382
-1.37369791609,-0.000967714,-0.00216382
-1.373046874423,-0.000967714,-0.00216382
-1.372395832756,-0.000980276,-0.00216382
-1.371744791089,-0.000992839,-0.00203819
-1.371093749422,-0.000967714,-0.00203819
-1.3704427077549999,-0.0010054,-0.00203819
-1.3697916660879998,-0.00103053,-0.00203819
-1.369140624421,-0.000980276,-0.00203819
-1.368489582754,-0.000967714,-0.00191256
-1.367838541087,-0.000967714,-0.00191256
-1.36718749942,-0.000967714,-0.00191256
-1.366536457753,-0.000967714,-0.00178693
-1.365885416086,-0.00101796,-0.00178693
-1.3652343744189999,-0.000967714,-0.00178693
-1.3645833327519998,-0.000980276,-0.00166131
-1.363932291085,-0.0010054,-0.00166131
-1.363281249418,-0.000967714,-0.00166131
-1.362630207751,-0.000992839,-0.00166131
-1.361979166084,-0.00101796,-0.00153568
-1.361328124417,-0.00101796,-0.00153568
-1.3606770827499999,-0.000967714,-0.00153568
-1.3600260410829998,-0.000980276,-0.00153568
-1.359374999416,-0.000992839,-0.00153568
-1.358723957749,-0.000980276,-0.00141005
-1.358072916082,-0.0010054,-0.00141005
-1.357421874415,-0.00104309,-0.00141005
-1.356770832748,-0.000980276,-0.00141005
-1.356119791081,-0.000967714,-0.00128442
-1.3554687494139999,-0.00104309,-0.00128442
-1.3548177077469998,-0.00101796,-0.00128442
-1.35416666608,-0.00104309,-0.00115879
-1.353515624413,-0.0010054,-0.00115879
-1.352864582746,-0.00104309,-0.00115879
-1.352213541079,-0.000955151,-0.00115879
-1.351562499412,-0.0010054,-0.00103317
-1.3509114577449999,-0.00105565,-0.00103317
-1.3502604160779998,-0.000967714,-0.00103317
-1.349609374411,-0.000992839,-0.000907538
-1.348958332744,-0.00105565,-0.000907538
-1.348307291077,-0.000967714,-0.000907538
-1.34765624941,-0.00104309,-0.000781909
-1.347005207743,-0.00104309,-0.000781909
-1.346354166076,-0.0010054,-0.000781909
-1.3457031244089999,-0.00101796,-0.000656281
-1.3450520827419998,-0.0010054,-0.000656281
-1.344401041075,-0.000992839,-0.000656281
-1.343749999408,-0.000992839,-0.000530653
-1.343098957741,-0.000980276,-0.000530653
-1.342447916074,-0.000992839,-0.000530653
-1.341796874407,-0.000980276,-0.000405025
-1.3411458327399999,-0.00101796,-0.000405025
-1.3404947910729998,-0.00101796,-0.000405025
-1.339843749406,-0.000992839,-0.000405025
-1.339192707739,-0.00103053,-0.000279397
-1.338541666072,-0.00103053,-0.000279397
-1.337890624405,-0.0010054,-0.000279397
-1.337239582738,-0.000980276,-0.000153769
-1.336588541071,-0.000992839,-0.000153769
-1.3359374994039999,-0.000992839,-0.000153769
-1.3352864577369998,-0.0010054,-0.000153769
-1.33463541607,-0.0010054,-2.81407e-05
-1.333984374403,-0.0010054,-2.81407e-05
-1.333333332736,-0.000992839,-2.81407e-05
-1.332682291069,-0.0010054,-2.81407e-05
-1.332031249402,-0.000992839,9.74875e-05
-1.3313802077349999,-0.000980276,9.74875e-05
-1.3307291660679998,-0.000980276,9.74875e-05
-1.330078124401,-0.0010054,0.000223116
-1.329427082734,-0.000992839,0.000223116
-1.328776041067,-0.0010054,0.000348744
-1.3281249994,-0.00103053,0.000348744
-1.327473957733,-0.0010054,0.000348744
-1.326822916066,-0.000980276,0.000348744
-1.3261718743989999,-0.00101796,0.000474372
-1.3255208327319998,-0.00103053,0.000474372
-1.324869791065,-0.000980276,0.000474372
-1.324218749398,-0.000992839,0.0006
-1.323567707731,-0.00101796,0.0006
-1.322916666064,-0.000992839,0.0006
-1.322265624397,-0.0010054,0.0006
-1.3216145827299999,-0.00101796,0.000725628
-1.3209635410629998,-0.000967714,0.000725628
-1.320312499396,-0.0010054,0.000851256
