x-axis,1,2
second,Volt,Volt
-2.4694010E+00,-935.7E-06,-14.5729E-03
-2.4687500E+00,-910.6E-06,-14.5729E-03
-2.4680990E+00,-973.4E-06,-14.5729E-03
-2.4674479E+00,-973.4E-06,-14.5729E-03
-2.4667969E+00,-948.2E-06,-14.5729E-03
-2.4661458E+00,-973.4E-06,-14.5477E-03
-2.4654948E+00,-998.5E-06,-14.5477E-03
-2.4648438E+00,-998.5E-06,-14.5980E-03
-2.4641927E+00,-985.9E-06,-14.5980E-03
-2.4635417E+00,-960.8E-06,-14.5980E-03
-2.4628906E+00,-948.2E-06,-14.5980E-03
-2.4622396E+00,-960.8E-06,-14.5729E-03
-2.4615885E+00,-973.4E-06,-14.5729E-03
-2.4609375E+00,-973.4E-06,-14.5729E-03
-2.4602865E+00,-973.4E-06,-14.5729E-03
-2.4596354E+00,-973.4E-06,-14.5729E-03
-2.4589844E+00,-973.4E-06,-14.5980E-03
-2.4583333E+00,-973.4E-06,-14.5980E-03
-2.4576823E+00,-960.8E-06,-14.5980E-03
-2.4570313E+00,-960.8E-06,-14.5980E-03
-2.4563802E+00,-923.1E-06,-14.5980E-03
-2.4557292E+00,-960.8E-06,-14.5980E-03
-2.4550781E+00,-998.5E-06,-14.5729E-03
-2.4544271E+00,-973.4E-06,-14.5980E-03
-2.4537760E+00,-960.8E-06,-14.5980E-03
-2.4531250E+00,-1.0362E-03,-14.5729E-03
-2.4524740E+00,-935.7E-06,-14.5477E-03
-2.4518229E+00,-973.4E-06,-14.5477E-03
-2.4511719E+00,-1.0111E-03,-14.5477E-03
-2.4505208E+00,-973.4E-06,-14.5729E-03
-2.4498698E+00,-973.4E-06,-14.5729E-03
-2.4492188E+00,-985.9E-06,-14.5729E-03
-2.4485677E+00,-985.9E-06,-14.5729E-03
-2.4479167E+00,-985.9E-06,-14.5729E-03
-2.4472656E+00,-985.9E-06,-14.5980E-03
-2.4466146E+00,-960.8E-06,-14.5729E-03
-2.4459635E+00,-960.8E-06,-14.5729E-03
-2.4453125E+00,-960.8E-06,-14.5980E-03
-2.4446615E+00,-998.5E-06,-14.5980E-03
-2.4440104E+00,-998.5E-06,-14.5729E-03
-2.4433594E+00,-960.8E-06,-14.5980E-03
-2.4427083E+00,-985.9E-06,-14.5729E-03
-2.4420573E+00,-960.8E-06,-14.5477E-03
-2.4414063E+00,-973.4E-06,-14.5729E-03
-2.4407552E+00,-948.2E-06,-14.5729E-03
-2.4401042E+00,-948.2E-06,-14.5729E-03
-2.4394531E+00,-885.4E-06,-14.5729E-03
-2.4388021E+00,-1.0236E-03,-14.5980E-03
-2.4381510E+00,-973.4E-06,-14.5729E-03
-2.4375000E+00,-923.1E-06,-14.5729E-03
-2.4368490E+00,-960.8E-06,-14.5729E-03
-2.4361979E+00,-998.5E-06,-14.5729E-03
-2.4355469E+00,-1.0111E-03,-14.6231E-03
-2.4348958E+00,-973.4E-06,-14.6231E-03
-2.4342448E+00,-985.9E-06,-14.6231E-03
-2.4335938E+00,-948.2E-06,-14.6231E-03
-2.4329427E+00,-973.4E-06,-14.6231E-03
-2.4322917E+00,-1.0111E-03,-14.6231E-03
-2.4316406E+00,-985.9E-06,-14.6231E-03
-2.4309896E+00,-985.9E-06,-14.6231E-03
-2.4303385E+00,-1.0236E-03,-14.6482E-03
-2.4296875E+00,-1.0362E-03,-14.5980E-03
-2.4290365E+00,-973.4E-06,-14.5980E-03
-2.4283854E+00,-985.9E-06,-14.6231E-03
-2.4277344E+00,-973.4E-06,-14.6231E-03
-2.4270833E+00,-998.5E-06,-14.6482E-03
-2.4264323E+00,-1.0236E-03,-14.6482E-03
-2.4257813E+00,-1.0236E-03,-14.6482E-03
-2.4251302E+00,-960.8E-06,-14.6231E-03
-2.4244792E+00,-985.9E-06,-14.6231E-03
-2.4238281E+00,-985.9E-06,-14.6482E-03
-2.4231771E+00,-973.4E-06,-14.6482E-03
-2.4225260E+00,-985.9E-06,-14.6482E-03
-2.4218750E+00,-1.0111E-03,-14.6231E-03
-2.4212240E+00,-985.9E-06,-14.6231E-03
-2.4205729E+00,-998.5E-06,-14.6231E-03
-2.4199219E+00,-1.0111E-03,-14.6231E-03
-2.4192708E+00,-985.9E-06,-14.6231E-03
-2.4186198E+00,-985.9E-06,-14.6734E-03
-2.4179688E+00,-998.5E-06,-14.6734E-03
-2.4173177E+00,-998.5E-06,-14.6482E-03
-2.4166667E+00,-985.9E-06,-14.6482E-03
-2.4160156E+00,-985.9E-06,-14.6482E-03
-2.4153646E+00,-1.0111E-03,-14.6482E-03
-2.4147135E+00,-948.2E-06,-14.6734E-03
-2.4140625E+00,-960.8E-06,-14.6734E-03
-2.4134115E+00,-985.9E-06,-14.6482E-03
-2.4127604E+00,-973.4E-06,-14.6482E-03
-2.4121094E+00,-960.8E-06,-14.6734E-03
-2.4114583E+00,-998.5E-06,-14.6734E-03
-2.4108073E+00,-1.0111E-03,-14.6734E-03
-2.4101563E+00,-960.8E-06,-14.6734E-03
-2.4095052E+00,-973.4E-06,-14.6734E-03
-2.4088542E+00,-985.9E-06,-14.6482E-03
-2.4082031E+00,-973.4E-06,-14.6482E-03
-2.4075521E+00,-1.0111E-03,-14.6734E-03
-2.4069010E+00,-973.4E-06,-14.6482E-03
-2.4062500E+00,-973.4E-06,-14.6482E-03
-2.4055990E+00,-1.0111E-03,-14.6734E-03
-2.4049479E+00,-973.4E-06,-14.6734E-03
-2.4042969E+00,-923.1E-06,-14.6734E-03
-2.4036458E+00,-960.8E-06,-14.6734E-03
-2.4029948E+00,-973.4E-06,-14.6734E-03
-2.4023438E+00,-998.5E-06,-14.6482E-03
-2.4016927E+00,-948.2E-06,-14.6734E-03
-2.4010417E+00,-973.4E-06,-14.6734E-03
-2.4003906E+00,-973.4E-06,-14.6482E-03
-2.3997396E+00,-973.4E-06,-14.6482E-03
-2.3990885E+00,-973.4E-06,-14.6734E-03
-2.3984375E+00,-973.4E-06,-14.6734E-03
-2.3977865E+00,-935.7E-06,-14.6734E-03
-2.3971354E+00,-948.2E-06,-14.6734E-03
-2.3964844E+00,-960.8E-06,-14.6734E-03
-2.3958333E+00,-960.8E-06,-14.6734E-03
-2.3951823E+00,-960.8E-06,-14.6734E-03
-2.3945313E+00,-960.8E-06,-14.6734E-03
-2.3938802E+00,-935.7E-06,-14.6734E-03
-2.3932292E+00,-948.2E-06,-14.6734E-03
-2.3925781E+00,-960.8E-06,-14.6985E-03
-2.3919271E+00,-998.5E-06,-14.6985E-03
-2.3912760E+00,-923.1E-06,-14.6985E-03
-2.3906250E+00,-973.4E-06,-14.6985E-03
-2.3899740E+00,-973.4E-06,-14.6734E-03
-2.3893229E+00,-960.8E-06,-14.6734E-03
-2.3886719E+00,-910.6E-06,-14.6985E-03
-2.3880208E+00,-985.9E-06,-14.6734E-03
-2.3873698E+00,-973.4E-06,-14.6734E-03
-2.3867188E+00,-973.4E-06,-14.6985E-03
-2.3860677E+00,-960.8E-06,-14.6734E-03
-2.3854167E+00,-973.4E-06,-14.6734E-03
-2.3847656E+00,-973.4E-06,-14.6985E-03
-2.3841146E+00,-973.4E-06,-14.6734E-03
-2.3834635E+00,-973.4E-06,-14.6734E-03
-2.3828125E+00,-973.4E-06,-14.6734E-03
-2.3821615E+00,-960.8E-06,-14.6734E-03
-2.3815104E+00,-985.9E-06,-14.6734E-03
-2.3808594E+00,-973.4E-06,-14.6985E-03
-2.3802083E+00,-973.4E-06,-14.6985E-03
-2.3795573E+00,-1.0111E-03,-14.6734E-03
-2.3789063E+00,-973.4E-06,-14.6985E-03
-2.3782552E+00,-960.8E-06,-14.6734E-03
-2.3776042E+00,-985.9E-06,-14.6734E-03
-2.3769531E+00,-973.4E-06,-14.6985E-03
-2.3763021E+00,-973.4E-06,-14.6985E-03
-2.3756510E+00,-1.0111E-03,-14.6985E-03
-2.3750000E+00,-960.8E-06,-14.6985E-03
-2.3743490E+00,-985.9E-06,-14.7236E-03
-2.3736979E+00,-998.5E-06,-14.6985E-03
-2.3730469E+00,-998.5E-06,-14.6985E-03
-2.3723958E+00,-973.4E-06,-14.7487E-03
-2.3717448E+00,-985.9E-06,-14.7236E-03
-2.3710938E+00,-998.5E-06,-14.7236E-03
-2.3704427E+00,-948.2E-06,-14.7236E-03
-2.3697917E+00,-1.0111E-03,-14.7236E-03
-2.3691406E+00,-1.0236E-03,-14.6985E-03
-2.3684896E+00,-973.4E-06,-14.7236E-03
-2.3678385E+00,-973.4E-06,-14.7236E-03
-2.3671875E+00,-985.9E-06,-14.7236E-03
-2.3665365E+00,-985.9E-06,-14.7236E-03
-2.3658854E+00,-985.9E-06,-14.7236E-03
-2.3652344E+00,-1.0111E-03,-14.7236E-03
-2.3645833E+00,-948.2E-06,-14.6985E-03
-2.3639323E+00,-935.7E-06,-14.6734E-03
-2.3632813E+00,-973.4E-06,-14.7236E-03
-2.3626302E+00,-998.5E-06,-14.7236E-03
-2.3619792E+00,-998.5E-06,-14.7487E-03
-2.3613281E+00,-998.5E-06,-14.7236E-03
-2.3606771E+00,-998.5E-06,-14.6985E-03
-2.3600260E+00,-960.8E-06,-14.6985E-03
-2.3593750E+00,-973.4E-06,-14.7236E-03
-2.3587240E+00,-985.9E-06,-14.6985E-03
-2.3580729E+00,-985.9E-06,-14.6985E-03
-2.3574219E+00,-973.4E-06,-14.6985E-03
-2.3567708E+00,-973.4E-06,-14.7236E-03
-2.3561198E+00,-960.8E-06,-14.7236E-03
-2.3554688E+00,-898.0E-06,-14.7236E-03
-2.3548177E+00,-985.9E-06,-14.7236E-03
-2.3541667E+00,-973.4E-06,-14.7236E-03
-2.3535156E+00,-923.1E-06,-14.7236E-03
-2.3528646E+00,-998.5E-06,-14.7236E-03
-2.3522135E+00,-973.4E-06,-14.7236E-03
-2.3515625E+00,-910.6E-06,-14.7236E-03
-2.3509115E+00,-985.9E-06,-14.7236E-03
-2.3502604E+00,-948.2E-06,-14.7236E-03
-2.3496094E+00,-973.4E-06,-14.7236E-03
-2.3489583E+00,-948.2E-06,-14.7236E-03
-2.3483073E+00,-973.4E-06,-14.7236E-03
-2.3476563E+00,-935.7E-06,-14.7236E-03
-2.3470052E+00,-935.7E-06,-14.6985E-03
-2.3463542E+00,-935.7E-06,-14.6985E-03
-2.3457031E+00,-935.7E-06,-14.6985E-03
-2.3450521E+00,-935.7E-06,-14.7236E-03
-2.3444010E+00,-960.8E-06,-14.6985E-03
-2.3437500E+00,-935.7E-06,-14.6985E-03
-2.3430990E+00,-935.7E-06,-14.7236E-03
-2.3424479E+00,-948.2E-06,-14.7236E-03
-2.3417969E+00,-985.9E-06,-14.7487E-03
-2.3411458E+00,-985.9E-06,-14.7236E-03
-2.3404948E+00,-960.8E-06,-14.6985E-03
-2.3398438E+00,-960.8E-06,-14.7236E-03
-2.3391927E+00,-935.7E-06,-14.7236E-03
-2.3385417E+00,-935.7E-06,-14.7236E-03
-2.3378906E+00,-1.0111E-03,-14.7487E-03
-2.3372396E+00,-960.8E-06,-14.7236E-03
-2.3365885E+00,-973.4E-06,-14.7739E-03
-2.3359375E+00,-985.9E-06,-14.7487E-03
-2.3352865E+00,-998.5E-06,-14.7487E-03
-2.3346354E+00,-960.8E-06,-14.7739E-03
-2.3339844E+00,-935.7E-06,-14.7487E-03
-2.3333333E+00,-985.9E-06,-14.6985E-03
-2.3326823E+00,-1.0362E-03,-14.6985E-03
-2.3320313E+00,-948.2E-06,-14.7236E-03
-2.3313802E+00,-985.9E-06,-14.7487E-03
-2.3307292E+00,-948.2E-06,-14.7739E-03
-2.3300781E+00,-960.8E-06,-14.7739E-03
-2.3294271E+00,-973.4E-06,-14.7487E-03
-2.3287760E+00,-973.4E-06,-14.7487E-03
-2.3281250E+00,-948.2E-06,-14.7487E-03
-2.3274740E+00,-985.9E-06,-14.7487E-03
-2.3268229E+00,-960.8E-06,-14.7487E-03
-2.3261719E+00,-960.8E-06,-14.7236E-03
-2.3255208E+00,-985.9E-06,-14.7236E-03
-2.3248698E+00,-973.4E-06,-14.7236E-03
-2.3242188E+00,-935.7E-06,-14.6985E-03
-2.3235677E+00,-985.9E-06,-14.6985E-03
-2.3229167E+00,-985.9E-06,-14.7236E-03
-2.3222656E+00,-973.4E-06,-14.7236E-03
-2.3216146E+00,-960.8E-06,-14.7487E-03
-2.3209635E+00,-973.4E-06,-14.7487E-03
-2.3203125E+00,-960.8E-06,-14.7487E-03
-2.3196615E+00,-985.9E-06,-14.7487E-03
-2.3190104E+00,-985.9E-06,-14.7739E-03
-2.3183594E+00,-985.9E-06,-14.7739E-03
-2.3177083E+00,-948.2E-06,-14.7487E-03
-2.3170573E+00,-948.2E-06,-14.7487E-03
-2.3164063E+00,-985.9E-06,-14.7739E-03
-2.3157552E+00,-985.9E-06,-14.7739E-03
-2.3151042E+00,-985.9E-06,-14.7739E-03
-2.3144531E+00,-1.0236E-03,-14.7739E-03
-2.3138021E+00,-973.4E-06,-14.7487E-03
-2.3131510E+00,-985.9E-06,-14.7236E-03
-2.3125000E+00,-985.9E-06,-14.7739E-03
-2.3118490E+00,-985.9E-06,-14.7739E-03
-2.3111979E+00,-935.7E-06,-14.7739E-03
-2.3105469E+00,-1.0236E-03,-14.7739E-03
-2.3098958E+00,-973.4E-06,-14.7487E-03
-2.3092448E+00,-960.8E-06,-14.7739E-03
-2.3085938E+00,-960.8E-06,-14.7739E-03
-2.3079427E+00,-960.8E-06,-14.7739E-03
-2.3072917E+00,-985.9E-06,-14.7487E-03
-2.3066406E+00,-973.4E-06,-14.7487E-03
-2.3059896E+00,-948.2E-06,-14.7487E-03
-2.3053385E+00,-948.2E-06,-14.7487E-03
-2.3046875E+00,-985.9E-06,-14.7739E-03
-2.3040365E+00,-1.0236E-03,-15.3266E-03
-2.3033854E+00,-985.9E-06,-15.3266E-03
-2.3027344E+00,-998.5E-06,-15.3266E-03
-2.3020833E+00,-1.0111E-03,-15.3015E-03
-2.3014323E+00,-948.2E-06,-15.3015E-03
-2.3007813E+00,-898.0E-06,-15.3518E-03
-2.3001302E+00,-973.4E-06,-15.3518E-03
-2.2994792E+00,-985.9E-06,-15.3518E-03
-2.2988281E+00,-973.4E-06,-15.3518E-03
-2.2981771E+00,-985.9E-06,-15.3266E-03
-2.2975260E+00,-985.9E-06,-15.3266E-03
-2.2968750E+00,-960.8E-06,-15.3266E-03
-2.2962240E+00,-960.8E-06,-15.3266E-03
-2.2955729E+00,-960.8E-06,-15.3266E-03
-2.2949219E+00,-973.4E-06,-15.3518E-03
-2.2942708E+00,-973.4E-06,-15.3266E-03
-2.2936198E+00,-960.8E-06,-15.3266E-03
-2.2929688E+00,-948.2E-06,-15.3518E-03
-2.2923177E+00,-1.0362E-03,-15.3518E-03
-2.2916667E+00,-1.0111E-03,-15.3266E-03
-2.2910156E+00,-948.2E-06,-15.3266E-03
-2.2903646E+00,-998.5E-06,-15.3266E-03
-2.2897135E+00,-1.0111E-03,-15.3518E-03
-2.2890625E+00,-1.0236E-03,-15.3266E-03
-2.2884115E+00,-960.8E-06,-15.3518E-03
-2.2877604E+00,-998.5E-06,-15.3266E-03
-2.2871094E+00,-998.5E-06,-15.3266E-03
-2.2864583E+00,-973.4E-06,-15.3518E-03
-2.2858073E+00,-985.9E-06,-15.3518E-03
-2.2851563E+00,-998.5E-06,-15.3266E-03
-2.2845052E+00,-985.9E-06,-15.3266E-03
-2.2838542E+00,-935.7E-06,-15.3266E-03
-2.2832031E+00,-998.5E-06,-15.3266E-03
-2.2825521E+00,-985.9E-06,-15.3266E-03
-2.2819010E+00,-985.9E-06,-15.3266E-03
-2.2812500E+00,-960.8E-06,-15.3518E-03
-2.2805990E+00,-960.8E-06,-15.3266E-03
-2.2799479E+00,-960.8E-06,-15.3266E-03
-2.2792969E+00,-960.8E-06,-15.3015E-03
-2.2786458E+00,-973.4E-06,-15.3015E-03
-2.2779948E+00,-973.4E-06,-15.3266E-03
-2.2773438E+00,-960.8E-06,-15.3266E-03
-2.2766927E+00,-935.7E-06,-15.3266E-03
-2.2760417E+00,-935.7E-06,-15.3266E-03
-2.2753906E+00,-948.2E-06,-15.3266E-03
-2.2747396E+00,-1.0236E-03,-15.3266E-03
-2.2740885E+00,-948.2E-06,-15.3015E-03
-2.2734375E+00,-973.4E-06,-15.3015E-03
-2.2727865E+00,-960.8E-06,-15.3015E-03
-2.2721354E+00,-948.2E-06,-15.3015E-03
-2.2714844E+00,-885.4E-06,-15.3518E-03
-2.2708333E+00,-985.9E-06,-15.3518E-03
-2.2701823E+00,-1.0111E-03,-15.3266E-03
-2.2695313E+00,-960.8E-06,-15.3266E-03
-2.2688802E+00,-948.2E-06,-15.3015E-03
-2.2682292E+00,-923.1E-06,-15.3015E-03
-2.2675781E+00,-935.7E-06,-15.3015E-03
-2.2669271E+00,-985.9E-06,-15.3266E-03
-2.2662760E+00,-960.8E-06,-15.3015E-03
-2.2656250E+00,-973.4E-06,-15.3015E-03
-2.2649740E+00,-985.9E-06,-15.3518E-03
-2.2643229E+00,-935.7E-06,-15.3518E-03
-2.2636719E+00,-960.8E-06,-15.3518E-03
-2.2630208E+00,-973.4E-06,-15.3266E-03
-2.2623698E+00,-985.9E-06,-15.3266E-03
-2.2617188E+00,-985.9E-06,-15.3266E-03
-2.2610677E+00,-948.2E-06,-15.3769E-03
-2.2604167E+00,-1.0111E-03,-15.3518E-03
-2.2597656E+00,-1.0111E-03,-15.3518E-03
-2.2591146E+00,-948.2E-06,-15.3518E-03
-2.2584635E+00,-948.2E-06,-15.3518E-03
-2.2578125E+00,-1.0111E-03,-15.3518E-03
-2.2571615E+00,-948.2E-06,-15.3518E-03
-2.2565104E+00,-960.8E-06,-15.3769E-03
-2.2558594E+00,-998.5E-06,-15.3518E-03
-2.2552083E+00,-935.7E-06,-15.3518E-03
-2.2545573E+00,-923.1E-06,-15.3518E-03
-2.2539063E+00,-1.0236E-03,-15.3518E-03
-2.2532552E+00,-985.9E-06,-15.3518E-03
-2.2526042E+00,-973.4E-06,-15.3518E-03
-2.2519531E+00,-985.9E-06,-15.3518E-03
-2.2513021E+00,-985.9E-06,-15.3266E-03
-2.2506510E+00,-935.7E-06,-15.3015E-03
-2.2500000E+00,-960.8E-06,-15.3518E-03
-2.2493490E+00,-960.8E-06,-15.3015E-03
-2.2486979E+00,-973.4E-06,-15.3015E-03
-2.2480469E+00,-973.4E-06,-15.3266E-03
-2.2473958E+00,-973.4E-06,-15.3518E-03
-2.2467448E+00,-948.2E-06,-15.3518E-03
-2.2460938E+00,-960.8E-06,-15.3518E-03
-2.2454427E+00,-985.9E-06,-15.3518E-03
-2.2447917E+00,-923.1E-06,-15.3266E-03
-2.2441406E+00,-960.8E-06,-15.3266E-03
-2.2434896E+00,-960.8E-06,-15.3518E-03
-2.2428385E+00,-960.8E-06,-15.3518E-03
-2.2421875E+00,-935.7E-06,-15.3769E-03
-2.2415365E+00,-910.6E-06,-15.3518E-03
-2.2408854E+00,-998.5E-06,-15.3518E-03
-2.2402344E+00,-960.8E-06,-15.3518E-03
-2.2395833E+00,-960.8E-06,-15.3266E-03
-2.2389323E+00,-960.8E-06,-15.3266E-03
-2.2382813E+00,-985.9E-06,-15.3518E-03
-2.2376302E+00,-935.7E-06,-15.3518E-03
-2.2369792E+00,-1.0111E-03,-15.3266E-03
-2.2363281E+00,-923.1E-06,-15.3266E-03
-2.2356771E+00,-973.4E-06,-15.3518E-03
-2.2350260E+00,-998.5E-06,-15.3518E-03
-2.2343750E+00,-935.7E-06,-15.3769E-03
-2.2337240E+00,-948.2E-06,-15.3518E-03
-2.2330729E+00,-998.5E-06,-15.3769E-03
-2.2324219E+00,-985.9E-06,-15.3518E-03
-2.2317708E+00,-973.4E-06,-15.3518E-03
-2.2311198E+00,-1.0236E-03,-15.3769E-03
-2.2304688E+00,-1.0236E-03,-15.3518E-03
-2.2298177E+00,-998.5E-06,-15.3518E-03
-2.2291667E+00,-998.5E-06,-15.4020E-03
-2.2285156E+00,-973.4E-06,-15.4020E-03
-2.2278646E+00,-935.7E-06,-15.4020E-03
-2.2272135E+00,-998.5E-06,-15.3769E-03
-2.2265625E+00,-985.9E-06,-15.3769E-03
-2.2259115E+00,-985.9E-06,-15.3769E-03
-2.2252604E+00,-998.5E-06,-15.3769E-03
-2.2246094E+00,-1.0111E-03,-15.3769E-03
-2.2239583E+00,-898.0E-06,-15.3769E-03
-2.2233073E+00,-935.7E-06,-15.3518E-03
-2.2226563E+00,-1.0111E-03,-15.3518E-03
-2.2220052E+00,-973.4E-06,-15.3518E-03
-2.2213542E+00,-948.2E-06,-15.3769E-03
-2.2207031E+00,-998.5E-06,-15.3769E-03
-2.2200521E+00,-1.0111E-03,-15.3769E-03
-2.2194010E+00,-948.2E-06,-15.3769E-03
-2.2187500E+00,-985.9E-06,-15.3769E-03
-2.2180990E+00,-1.0111E-03,-15.3769E-03
-2.2174479E+00,-985.9E-06,-15.3518E-03
-2.2167969E+00,-973.4E-06,-15.3518E-03
-2.2161458E+00,-998.5E-06,-15.3518E-03
-2.2154948E+00,-973.4E-06,-15.3769E-03
-2.2148438E+00,-998.5E-06,-15.3769E-03
-2.2141927E+00,-998.5E-06,-15.3769E-03
-2.2135417E+00,-985.9E-06,-15.3769E-03
-2.2128906E+00,-985.9E-06,-15.4020E-03
-2.2122396E+00,-985.9E-06,-15.4020E-03
-2.2115885E+00,-948.2E-06,-15.3769E-03
-2.2109375E+00,-985.9E-06,-15.3769E-03
-2.2102865E+00,-998.5E-06,-15.3769E-03
-2.2096354E+00,-998.5E-06,-15.3769E-03
-2.2089844E+00,-973.4E-06,-15.3769E-03
-2.2083333E+00,-998.5E-06,-15.4020E-03
-2.2076823E+00,-985.9E-06,-15.3769E-03
-2.2070313E+00,-960.8E-06,-15.3769E-03
-2.2063802E+00,-1.0111E-03,-15.4020E-03
-2.2057292E+00,-973.4E-06,-15.3769E-03
-2.2050781E+00,-960.8E-06,-15.3518E-03
-2.2044271E+00,-960.8E-06,-15.4020E-03
-2.2037760E+00,-948.2E-06,-15.3769E-03
-2.2031250E+00,-948.2E-06,-15.3769E-03
-2.2024740E+00,-960.8E-06,-15.3769E-03
-2.2018229E+00,-973.4E-06,-15.4020E-03
-2.2011719E+00,-973.4E-06,-15.3769E-03
-2.2005208E+00,-948.2E-06,-15.3769E-03
-2.1998698E+00,-948.2E-06,-15.4020E-03
-2.1992188E+00,-948.2E-06,-15.3769E-03
-2.1985677E+00,-960.8E-06,-15.3518E-03
-2.1979167E+00,-973.4E-06,-15.3769E-03
-2.1972656E+00,-973.4E-06,-15.3769E-03
-2.1966146E+00,-935.7E-06,-15.3769E-03
-2.1959635E+00,-935.7E-06,-15.3769E-03
-2.1953125E+00,-960.8E-06,-15.3769E-03
-2.1946615E+00,-948.2E-06,-15.4020E-03
-2.1940104E+00,-973.4E-06,-15.3518E-03
-2.1933594E+00,-960.8E-06,-15.4020E-03
-2.1927083E+00,-998.5E-06,-15.4020E-03
-2.1920573E+00,-960.8E-06,-15.4020E-03
-2.1914063E+00,-973.4E-06,-15.4020E-03
-2.1907552E+00,-998.5E-06,-15.4020E-03
-2.1901042E+00,-960.8E-06,-15.4020E-03
-2.1894531E+00,-985.9E-06,-15.4020E-03
-2.1888021E+00,-985.9E-06,-15.3769E-03
-2.1881510E+00,-935.7E-06,-15.3769E-03
-2.1875000E+00,-973.4E-06,-15.4020E-03
-2.1868490E+00,-985.9E-06,-15.3769E-03
-2.1861979E+00,-998.5E-06,-15.3769E-03
-2.1855469E+00,-973.4E-06,-15.4020E-03
-2.1848958E+00,-998.5E-06,-15.4020E-03
-2.1842448E+00,-985.9E-06,-15.4020E-03
-2.1835938E+00,-948.2E-06,-15.4271E-03
-2.1829427E+00,-985.9E-06,-15.4020E-03
-2.1822917E+00,-998.5E-06,-15.4020E-03
-2.1816406E+00,-985.9E-06,-15.4020E-03
-2.1809896E+00,-960.8E-06,-15.4020E-03
-2.1803385E+00,-1.0236E-03,-15.4271E-03
-2.1796875E+00,-985.9E-06,-15.4271E-03
-2.1790365E+00,-985.9E-06,-15.4523E-03
-2.1783854E+00,-973.4E-06,-15.4271E-03
-2.1777344E+00,-973.4E-06,-15.4020E-03
-2.1770833E+00,-985.9E-06,-15.4020E-03
-2.1764323E+00,-998.5E-06,-15.4271E-03
-2.1757813E+00,-998.5E-06,-15.4271E-03
-2.1751302E+00,-998.5E-06,-15.4271E-03
-2.1744792E+00,-998.5E-06,-15.4020E-03
-2.1738281E+00,-998.5E-06,-15.4020E-03
-2.1731771E+00,-1.0111E-03,-15.4271E-03
-2.1725260E+00,-973.4E-06,-15.4020E-03
-2.1718750E+00,-1.0236E-03,-15.4020E-03
-2.1712240E+00,-948.2E-06,-15.4020E-03
-2.1705729E+00,-1.0111E-03,-15.4271E-03
-2.1699219E+00,-985.9E-06,-15.4271E-03
-2.1692708E+00,-960.8E-06,-15.4523E-03
-2.1686198E+00,-998.5E-06,-15.4271E-03
-2.1679688E+00,-998.5E-06,-15.4271E-03
-2.1673177E+00,-948.2E-06,-15.4020E-03
-2.1666667E+00,-948.2E-06,-15.4020E-03
-2.1660156E+00,-973.4E-06,-15.4020E-03
-2.1653646E+00,-960.8E-06,-15.4020E-03
