+8.000000e+000	   +3.606027e-003
+1.600000e+001	   +1.043105e-003
+2.400000e+001	   +8.623645e-005
+3.200000e+001	   +3.084158e-007
+4.000000e+001	   +3.286471e-007
+4.800000e+001	   +3.081579e-007
+5.600000e+001	   +2.966874e-007
+6.400000e+001	   +2.790561e-007
+7.200000e+001	   +2.616684e-007
+8.000000e+001	   +2.557297e-007
+8.800000e+001	   +2.378605e-007
+9.600000e+001	   +2.097901e-007
+1.040000e+002	   +1.911201e-007
+1.120000e+002	   +2.256169e-007
+1.200000e+002	   +2.505799e-007
+1.280000e+002	   +2.241638e-007
+1.360000e+002	   +2.172107e-007
+1.440000e+002	   +2.063023e-007
+1.520000e+002	   +1.973120e-007
+1.600000e+002	   +2.049579e-007
+1.680000e+002	   +2.060504e-007
+1.760000e+002	   +1.851092e-007
+1.840000e+002	   +1.767833e-007
+1.920000e+002	   +1.861059e-007
+2.000000e+002	   +1.929404e-007
+2.080000e+002	   +1.836242e-007
+2.160000e+002	   +1.658612e-007
+2.240000e+002	   +1.844761e-007
+2.320000e+002	   +1.906282e-007
+2.400000e+002	   +1.865668e-007
+2.480000e+002	   +1.955474e-007
+2.560000e+002	   +1.891112e-007
+2.640000e+002	   +2.018623e-007
+2.720000e+002	   +2.324871e-007
+2.800000e+002	   +2.332196e-007
+2.880000e+002	   +1.856222e-007
+2.960000e+002	   +1.538016e-007
+3.040000e+002	   +1.564234e-007
+3.120000e+002	   +1.804674e-007
+3.200000e+002	   +2.222368e-007
+3.280000e+002	   +2.307841e-007
+3.360000e+002	   +1.937569e-007
+3.440000e+002	   +1.828647e-007
+3.520000e+002	   +1.797458e-007
+3.600000e+002	   +1.881087e-007
+3.680000e+002	   +2.093171e-007
+3.760000e+002	   +2.174271e-007
+3.840000e+002	   +2.230959e-007
+3.920000e+002	   +2.163277e-007
+4.000000e+002	   +1.924137e-007
+4.080000e+002	   +1.957840e-007
+4.160000e+002	   +1.937488e-007
+4.240000e+002	   +2.019631e-007
+4.320000e+002	   +2.088939e-007
+4.400000e+002	   +2.070216e-007
+4.480000e+002	   +1.886348e-007
+4.560000e+002	   +2.033011e-007
+4.640000e+002	   +2.600970e-007
+4.720000e+002	   +2.640335e-007
+4.800000e+002	   +2.601901e-007
+4.880000e+002	   +2.584408e-007
+4.960000e+002	   +2.348474e-007
+5.040000e+002	   +2.435390e-007
+5.120000e+002	   +2.748145e-007
+5.200000e+002	   +2.742906e-007
+5.280000e+002	   +2.371671e-007
+5.360000e+002	   +2.296625e-007
+5.440000e+002	   +2.708009e-007
+5.520000e+002	   +2.958806e-007
+5.600000e+002	   +2.777732e-007
+5.680000e+002	   +2.997670e-007
+5.760000e+002	   +3.296811e-007
+5.840000e+002	   +3.289359e-007
+5.920000e+002	   +3.123553e-007
+6.000000e+002	   +2.718713e-007
+6.080000e+002	   +2.726186e-007
+6.160000e+002	   +2.801727e-007
+6.240000e+002	   +2.890448e-007
+6.320000e+002	   +3.083332e-007
+6.400000e+002	   +3.101310e-007
+6.480000e+002	   +3.315863e-007
+6.560000e+002	   +3.542172e-007
+6.640000e+002	   +3.892619e-007
+6.720000e+002	   +4.138716e-007
+6.800000e+002	   +3.872375e-007
+6.880000e+002	   +3.737378e-007
+6.960000e+002	   +4.046140e-007
+7.040000e+002	   +3.858251e-007
+7.120000e+002	   +3.525473e-007
+7.200000e+002	   +3.865880e-007
+7.280000e+002	   +4.269489e-007
+7.360000e+002	   +3.962507e-007
+7.440000e+002	   +3.876816e-007
+7.520000e+002	   +4.370279e-007
+7.600000e+002	   +5.190162e-007
+7.680000e+002	   +6.337111e-007
+7.760000e+002	   +6.143379e-007
+7.840000e+002	   +5.781304e-007
+7.920000e+002	   +6.400956e-007
+8.000000e+002	   +5.684685e-007
+8.080000e+002	   +4.877434e-007
+8.160000e+002	   +5.556874e-007
+8.240000e+002	   +5.946259e-007
+8.320000e+002	   +5.315837e-007
+8.400000e+002	   +5.755338e-007
+8.480000e+002	   +6.650175e-007
+8.560000e+002	   +6.901477e-007
+8.640000e+002	   +6.978398e-007
+8.720000e+002	   +7.217424e-007
+8.800000e+002	   +7.982741e-007
+8.880000e+002	   +8.254265e-007
+8.960000e+002	   +8.493481e-007
+9.040000e+002	   +8.471278e-007
+9.120000e+002	   +8.388883e-007
+9.200000e+002	   +7.437444e-007
+9.280000e+002	   +7.288273e-007
+9.360000e+002	   +7.972450e-007
+9.440000e+002	   +7.798621e-007
+9.520000e+002	   +7.243463e-007
+9.600000e+002	   +7.486832e-007
+9.680000e+002	   +7.803084e-007
+9.760000e+002	   +8.130034e-007
+9.840000e+002	   +8.096362e-007
+9.920000e+002	   +8.425122e-007
+1.000000e+003	   +8.176126e-007
+1.008000e+003	   +7.451585e-007
+1.016000e+003	   +7.198691e-007
+1.024000e+003	   +7.483808e-007
+1.032000e+003	   +6.959758e-007
+1.040000e+003	   +7.743749e-007
+1.048000e+003	   +8.218779e-007
+1.056000e+003	   +6.396411e-007
+1.064000e+003	   +5.756829e-007
+1.072000e+003	   +5.766331e-007
+1.080000e+003	   +6.062382e-007
+1.088000e+003	   +5.972156e-007
+1.096000e+003	   +5.873063e-007
+1.104000e+003	   +5.942604e-007
+1.112000e+003	   +5.333609e-007
+1.120000e+003	   +5.596687e-007
+1.128000e+003	   +6.177415e-007
+1.136000e+003	   +6.005349e-007
+1.144000e+003	   +4.899957e-007
+1.152000e+003	   +4.451229e-007
+1.160000e+003	   +5.467847e-007
+1.168000e+003	   +5.786531e-007
+1.176000e+003	   +5.418941e-007
+1.184000e+003	   +4.794736e-007
+1.192000e+003	   +5.048337e-007
+1.200000e+003	   +5.435004e-007
+1.208000e+003	   +5.308575e-007
+1.216000e+003	   +5.193319e-007
+1.224000e+003	   +4.532529e-007
+1.232000e+003	   +4.808860e-007
+1.240000e+003	   +5.444501e-007
+1.248000e+003	   +5.253820e-007
