+8.000000e+000	   +3.586506e-004
+1.600000e+001	   +1.038214e-004
+2.400000e+001	   +8.579645e-006
+3.200000e+001	   +5.602546e-007
+4.000000e+001	   +4.989666e-007
+4.800000e+001	   +4.528843e-007
+5.600000e+001	   +4.964360e-007
+6.400000e+001	   +5.525506e-007
+7.200000e+001	   +4.932613e-007
+8.000000e+001	   +4.978240e-007
+8.800000e+001	   +5.638561e-007
+9.600000e+001	   +5.810718e-007
+1.040000e+002	   +5.458753e-007
+1.120000e+002	   +4.676490e-007
+1.200000e+002	   +4.169787e-007
+1.280000e+002	   +4.159083e-007
+1.360000e+002	   +4.505087e-007
+1.440000e+002	   +4.569199e-007
+1.520000e+002	   +4.228672e-007
+1.600000e+002	   +4.479449e-007
+1.680000e+002	   +4.569676e-007
+1.760000e+002	   +4.759358e-007
+1.840000e+002	   +4.992817e-007
+1.920000e+002	   +4.297123e-007
+2.000000e+002	   +4.035709e-007
+2.080000e+002	   +4.095384e-007
+2.160000e+002	   +3.885761e-007
+2.240000e+002	   +3.277776e-007
+2.320000e+002	   +3.111836e-007
+2.400000e+002	   +3.607499e-007
+2.480000e+002	   +3.457613e-007
+2.560000e+002	   +3.497421e-007
+2.640000e+002	   +3.565850e-007
+2.720000e+002	   +3.569627e-007
+2.800000e+002	   +3.834361e-007
+2.880000e+002	   +4.493005e-007
+2.960000e+002	   +5.421250e-007
+3.040000e+002	   +5.269325e-007
+3.120000e+002	   +3.919389e-007
+3.200000e+002	   +3.261739e-007
+3.280000e+002	   +3.498373e-007
+3.360000e+002	   +4.172640e-007
+3.440000e+002	   +3.925905e-007
+3.520000e+002	   +3.979904e-007
+3.600000e+002	   +4.403489e-007
+3.680000e+002	   +4.293647e-007
+3.760000e+002	   +4.281929e-007
+3.840000e+002	   +4.597117e-007
+3.920000e+002	   +4.631574e-007
+4.000000e+002	   +3.965701e-007
+4.080000e+002	   +4.367329e-007
+4.160000e+002	   +5.107968e-007
+4.240000e+002	   +4.929414e-007
+4.320000e+002	   +4.730034e-007
+4.400000e+002	   +4.689297e-007
+4.480000e+002	   +4.240314e-007
+4.560000e+002	   +3.923914e-007
+4.640000e+002	   +4.394920e-007
+4.720000e+002	   +4.343328e-007
+4.800000e+002	   +4.111658e-007
+4.880000e+002	   +3.992202e-007
+4.960000e+002	   +3.827980e-007
