+8.000000e+000	   +5.038511e-004
+1.600000e+001	   +1.459268e-004
+2.400000e+001	   +1.212615e-005
+3.200000e+001	   +6.307484e-007
+4.000000e+001	   +5.735146e-007
+4.800000e+001	   +5.744378e-007
+5.600000e+001	   +6.443638e-007
+6.400000e+001	   +5.841961e-007
+7.200000e+001	   +5.063314e-007
+8.000000e+001	   +5.549345e-007
+8.800000e+001	   +5.388918e-007
+9.600000e+001	   +4.982128e-007
+1.040000e+002	   +4.242032e-007
+1.120000e+002	   +4.335667e-007
+1.200000e+002	   +5.210500e-007
+1.280000e+002	   +4.258487e-007
+1.360000e+002	   +3.831453e-007
+1.440000e+002	   +3.938460e-007
+1.520000e+002	   +4.174212e-007
+1.600000e+002	   +3.787153e-007
+1.680000e+002	   +3.908937e-007
+1.760000e+002	   +4.716975e-007
+1.840000e+002	   +4.372832e-007
+1.920000e+002	   +3.999783e-007
+2.000000e+002	   +4.277620e-007
+2.080000e+002	   +4.450985e-007
+2.160000e+002	   +4.046855e-007
+2.240000e+002	   +3.795145e-007
+2.320000e+002	   +3.584150e-007
+2.400000e+002	   +3.621726e-007
+2.480000e+002	   +3.881080e-007
+2.560000e+002	   +4.032936e-007
+2.640000e+002	   +3.792729e-007
+2.720000e+002	   +3.481334e-007
+2.800000e+002	   +3.632068e-007
+2.880000e+002	   +3.832884e-007
+2.960000e+002	   +4.904165e-007
+3.040000e+002	   +5.472387e-007
+3.120000e+002	   +4.650703e-007
+3.200000e+002	   +3.805506e-007
+3.280000e+002	   +3.492133e-007
+3.360000e+002	   +3.380903e-007
+3.440000e+002	   +3.750161e-007
+3.520000e+002	   +3.771025e-007
+3.600000e+002	   +3.682199e-007
+3.680000e+002	   +4.224621e-007
+3.760000e+002	   +4.158654e-007
+3.840000e+002	   +3.736327e-007
+3.920000e+002	   +3.519540e-007
+4.000000e+002	   +3.332538e-007
+4.080000e+002	   +3.754475e-007
+4.160000e+002	   +4.647850e-007
+4.240000e+002	   +4.693944e-007
+4.320000e+002	   +4.168015e-007
+4.400000e+002	   +3.787885e-007
+4.480000e+002	   +3.715048e-007
+4.560000e+002	   +3.398514e-007
+4.640000e+002	   +3.784061e-007
+4.720000e+002	   +4.514376e-007
+4.800000e+002	   +4.883307e-007
+4.880000e+002	   +4.143167e-007
+4.960000e+002	   +3.546663e-007
+5.040000e+002	   +4.099213e-007
+5.120000e+002	   +4.606379e-007
+5.200000e+002	   +4.632103e-007
+5.280000e+002	   +4.694609e-007
+5.360000e+002	   +5.044996e-007
+5.440000e+002	   +4.845477e-007
+5.520000e+002	   +3.844905e-007
+5.600000e+002	   +3.998343e-007
+5.680000e+002	   +4.570850e-007
+5.760000e+002	   +5.033189e-007
+5.840000e+002	   +4.922799e-007
+5.920000e+002	   +4.088632e-007
+6.000000e+002	   +3.802866e-007
+6.080000e+002	   +3.472260e-007
+6.160000e+002	   +3.417114e-007
+6.240000e+002	   +4.558396e-007
+6.320000e+002	   +5.616194e-007
+6.400000e+002	   +5.459262e-007
+6.480000e+002	   +4.681185e-007
+6.560000e+002	   +4.515412e-007
+6.640000e+002	   +4.939627e-007
+6.720000e+002	   +5.310225e-007
+6.800000e+002	   +5.341321e-007
+6.880000e+002	   +5.545532e-007
+6.960000e+002	   +5.946853e-007
+7.040000e+002	   +5.407659e-007
